id,date,price,bedrooms,sqft_lot
3416600750,2015-02-17,585000.0,3,1381
3334000055,2015-04-29,585000.0,2,7110
8121200810,2015-05-05,585000.0,4,7559
2770600853,2014-06-12,585000.0,3,1501
2621069066,2015-04-27,585000.0,3,207346
7950303270,2015-03-02,585000.0,2,6000
1926069063,2015-03-06,585000.0,3,87213
7787050180,2015-01-28,585000.0,3,7282
4315701163,2015-04-13,585000.0,3,6000
2568300210,2014-06-28,585000.0,5,16777
7852010510,2015-04-24,585000.0,4,6250
4154303655,2014-12-11,585000.0,2,7200
5631501202,2015-03-26,585000.0,4,5612
8585400135,2014-11-05,585000.0,4,5356
1376800115,2014-11-03,585000.0,3,5378
6204430250,2014-11-21,585000.0,5,12614
725079058,2014-08-11,585000.0,3,216493
424069130,2015-02-13,584999.0,4,17859
4305500180,2014-10-14,584950.0,4,6224
4449800345,2014-10-08,584000.0,3,3962
2902200142,2014-06-05,584000.0,3,1485
6134500220,2014-07-28,583800.0,3,6600
7199310290,2014-09-05,583500.0,3,7800
5469500640,2015-02-24,583500.0,3,13000
1630700361,2015-04-09,583500.0,4,48351
2767601031,2015-02-02,583500.0,4,3900
8078430130,2015-04-07,583000.0,3,8276
9346920070,2014-08-22,583000.0,3,10183
3342100780,2014-07-09,583000.0,3,5100
3253500030,2014-07-25,583000.0,4,9453
1954400500,2014-06-25,583000.0,3,8144
7202260330,2014-05-09,583000.0,4,4000
8914200060,2015-01-15,583000.0,4,10519
9510970050,2014-09-01,583000.0,4,4011
8917100180,2014-06-04,583000.0,6,16411
7751800070,2014-08-04,583000.0,3,10050
8651520510,2014-05-15,582800.0,4,7636
9554200200,2014-12-18,582500.0,2,6549
6743700317,2015-02-04,582500.0,2,23779
4235401055,2014-05-14,582500.0,2,4800
9498200091,2014-09-25,582500.0,2,6804
2493200215,2014-12-31,582000.0,3,3140
1777600880,2014-07-11,582000.0,5,12335
4441300440,2014-05-12,582000.0,4,4650
6021502310,2014-12-18,582000.0,2,4141
9828702812,2014-09-23,582000.0,4,1189
6388930420,2014-08-05,582000.0,3,19860
9828702120,2014-07-01,581000.0,4,2566
7202340960,2014-09-08,581000.0,3,4438
2447500015,2014-11-21,581000.0,2,11200
8679600150,2014-05-07,581000.0,4,13695
7518507580,2015-05-02,581000.0,2,4080
8562500690,2014-05-13,581000.0,4,8164
8562750320,2014-11-10,580500.0,3,3980
3570000130,2014-06-11,580379.0,4,27820
1438000110,2014-06-03,580135.0,4,5886
3543900418,2014-05-15,580050.0,3,4638
4157600120,2015-04-22,580000.0,5,11900
461002615,2014-12-02,580000.0,5,5000
9136103136,2015-03-13,580000.0,2,4013
1238501098,2015-03-13,580000.0,3,8506
3131201105,2014-07-09,580000.0,3,5100
7511200190,2014-09-10,580000.0,4,36465
4221250100,2014-08-05,580000.0,3,4604
7309100270,2014-06-26,580000.0,4,6975
9191201250,2015-01-07,580000.0,5,3750
5490220030,2015-02-25,580000.0,4,11680
1560800110,2014-06-17,580000.0,5,10875
9376301591,2015-04-14,580000.0,3,2600
3876311490,2014-07-24,580000.0,4,6825
1994200012,2015-04-13,580000.0,3,2797
3179102305,2014-07-17,580000.0,3,6874
3095000095,2014-07-14,580000.0,3,4800
8078600330,2014-07-08,580000.0,3,5980
3575302397,2014-11-13,580000.0,3,11550
3260200200,2014-10-30,580000.0,3,7416
5700001100,2014-10-07,580000.0,4,4995
582000675,2014-09-08,580000.0,2,6000
2923501020,2014-09-29,580000.0,4,7700
7558750120,2015-03-10,580000.0,3,8188
6190500340,2014-05-09,580000.0,4,6268
267020090,2014-08-18,580000.0,5,15783
9429500146,2014-07-14,580000.0,3,18750
1235100371,2014-07-17,580000.0,5,9600
5101406375,2015-03-19,580000.0,3,10633
7511200350,2014-09-19,580000.0,3,81021
9523100730,2014-05-23,580000.0,3,1173
2135200155,2014-08-05,580000.0,5,7410
2436200025,2014-10-09,580000.0,6,4000
1523550480,2014-06-13,580000.0,3,4627
6844703135,2015-03-12,580000.0,4,5100
8078350030,2014-06-02,580000.0,4,7064
9274201807,2014-08-20,580000.0,3,1937
8682320900,2014-11-05,580000.0,3,5300
2768301217,2015-05-06,580000.0,3,1873
6073240060,2014-10-02,580000.0,4,11060
1861100267,2014-09-18,580000.0,3,1521
9528101061,2014-08-25,580000.0,4,951
3383900058,2014-11-18,580000.0,3,857
6896300375,2014-05-05,580000.0,2,7000
8032700072,2015-04-15,580000.0,3,1250
6891800500,2015-04-26,580000.0,3,9752
2215500080,2014-05-28,580000.0,5,6000
7525410090,2014-07-08,580000.0,4,35752
1137301780,2014-11-26,580000.0,3,40278
7278100690,2014-09-18,580000.0,3,7190
7537300210,2015-01-28,580000.0,2,5700
1139000685,2014-07-29,580000.0,4,6703
8010100135,2014-10-30,580000.0,3,6250
7222000090,2014-05-06,580000.0,4,8327
6917700665,2015-02-18,580000.0,2,9780
1972200554,2014-08-04,580000.0,3,1026
5309100750,2015-01-23,580000.0,3,2800
1954420170,2014-11-13,580000.0,3,7484
2856100381,2014-07-11,580000.0,7,2400
7518501025,2015-03-27,580000.0,3,5100
7525300310,2014-06-19,580000.0,4,9593
9253900354,2014-07-01,580000.0,3,11000
9237800100,2015-02-04,580000.0,3,8625
4083301950,2014-11-20,580000.0,2,3200
9523100731,2014-09-30,580000.0,3,1171
8576400110,2015-03-17,580000.0,6,13700
9274200322,2014-08-20,580000.0,3,1236
1774200190,2015-04-28,580000.0,3,32757
9211010900,2014-06-18,580000.0,4,5000
1825079046,2014-12-18,580000.0,3,374616
259601100,2014-05-13,580000.0,5,7125
2218000390,2014-06-12,580000.0,5,6000
5100403947,2014-08-04,580000.0,4,5000
1189000825,2014-07-02,580000.0,3,3960
9274200320,2015-04-13,580000.0,3,1280
9521101065,2015-03-23,580000.0,2,5000
1862400541,2015-02-28,579950.0,3,1585
2421059125,2015-04-14,579950.0,4,213444
3304300300,2015-05-07,579950.0,4,8643
9528101224,2014-10-07,579950.0,3,1217
7168100015,2014-10-09,579950.0,5,5752
1646501920,2014-10-30,579500.0,3,4120
1257202120,2014-10-30,579100.0,2,2754
6690500070,2014-07-21,579000.0,3,4040
822069029,2015-02-17,579000.0,3,223027
1646500365,2014-11-21,579000.0,3,4429
8121200700,2014-07-13,579000.0,4,8764
6649900301,2014-12-31,579000.0,3,18540
6379500227,2014-10-06,579000.0,3,1904
521079025,2015-04-17,579000.0,3,286181
2484700015,2015-03-27,579000.0,4,6000
3881900317,2015-01-23,579000.0,4,2631
9828702251,2014-06-23,579000.0,3,1269
8682261440,2015-01-13,579000.0,2,4500
5249801785,2014-12-05,579000.0,2,7200
8682231110,2014-06-09,579000.0,2,6275
8835900010,2014-08-04,579000.0,3,5400
3879900750,2014-09-10,579000.0,2,1051
847100047,2014-09-17,579000.0,4,9825
4083802195,2015-03-19,578888.0,2,4000
3904920380,2015-03-23,578550.0,3,6602
9178600810,2014-12-17,578500.0,3,5700
3905120610,2014-06-25,578000.0,4,5415
284000223,2014-09-16,578000.0,3,10875
1742800030,2014-06-12,578000.0,4,9225
6021501780,2014-08-18,578000.0,3,4500
2600040130,2014-07-11,578000.0,3,9580
1370803730,2015-01-26,578000.0,3,6000
567000025,2015-04-02,577500.0,2,3000
3126049107,2015-05-03,577500.0,2,5515
3447000060,2014-10-08,577500.0,3,13286
1592000130,2014-11-14,577500.0,3,10879
1525200060,2014-07-23,577500.0,3,7251
6382500084,2014-10-13,577450.0,3,1755
5680000455,2014-11-17,577288.0,4,7200
3787000120,2015-01-22,577000.0,3,7878
2436200320,2015-04-21,577000.0,2,5265
7577700070,2014-08-28,577000.0,2,4879
3297700100,2014-09-03,577000.0,3,5500
3584900090,2014-06-13,577000.0,3,12874
1737100830,2015-02-05,577000.0,4,7490
2768000390,2014-09-26,577000.0,5,5000
6917700650,2014-10-08,577000.0,2,23160
7504180070,2014-11-11,577000.0,3,20251
7202261060,2014-12-29,577000.0,3,5238
3010300240,2014-06-23,577000.0,3,5750
1428900033,2014-11-19,576925.0,4,6100
9276201140,2015-02-13,576750.0,3,5000
452001570,2015-04-03,576250.0,2,5000
5631500505,2014-06-16,576000.0,4,28405
6205500280,2015-04-21,576000.0,3,13891
7852090750,2014-07-21,576000.0,4,5756
9211010330,2015-04-09,576000.0,4,6924
2755200090,2014-07-14,576000.0,3,5395
2747100024,2014-06-19,576000.0,3,9000
267000170,2014-12-10,575950.0,3,12000
8024200820,2015-02-13,575700.0,3,6130
9482700080,2014-10-13,575575.0,3,2897
1795900210,2014-05-18,575550.0,4,7475
8813400345,2015-04-14,575000.0,2,3663
7156200005,2015-04-02,575000.0,3,9163
6728700075,2014-05-20,575000.0,4,6060
8568030030,2014-07-29,575000.0,4,16970
7853380510,2014-06-03,575000.0,4,7644
125039021,2014-09-24,575000.0,2,2726
7579200600,2015-04-28,575000.0,3,5750
5710600620,2015-04-29,575000.0,3,9600
5214510060,2015-05-04,575000.0,5,7200
2011400230,2014-06-26,575000.0,5,49709
1241500155,2014-08-05,575000.0,3,3599
1781500435,2015-02-25,575000.0,3,7344
3023049186,2015-04-16,575000.0,3,30056
5511600315,2015-02-18,575000.0,2,5810
5710610800,2014-07-02,575000.0,3,8625
9545240180,2014-06-16,575000.0,4,9603
2767603160,2015-02-25,575000.0,2,4750
2652500225,2014-10-10,575000.0,3,3600
1930300410,2015-03-04,575000.0,2,4320
2877102846,2014-06-25,575000.0,3,3333
3905120330,2014-11-10,575000.0,4,5508
5469501530,2014-06-03,575000.0,3,33825
6453900040,2014-07-14,575000.0,5,7500
4027700009,2014-05-15,575000.0,4,17810
4442800040,2014-06-24,575000.0,3,5000
1931300175,2014-07-02,575000.0,4,4800
2917200645,2015-05-11,575000.0,4,6200
525049085,2014-09-18,575000.0,3,4050
3286800110,2014-09-04,575000.0,5,53578
7748000025,2015-04-12,575000.0,2,5418
8682261070,2015-04-27,575000.0,2,6194
3693901801,2015-05-05,575000.0,3,5000
3905080250,2014-09-26,575000.0,4,6247
6762700452,2014-06-13,575000.0,3,1287
7853420450,2014-05-19,575000.0,4,4945
2321300351,2014-06-12,575000.0,2,4032
4038700830,2015-04-09,575000.0,4,8800
3756900027,2014-11-25,575000.0,8,15990
4443800030,2014-12-01,575000.0,2,4076
200500410,2015-05-06,575000.0,3,9535
3522029124,2014-12-03,575000.0,3,435600
7942600910,2014-12-16,575000.0,1,8667
1330900570,2014-11-06,575000.0,4,35636
9165100230,2014-12-22,575000.0,3,3880
6371000079,2014-07-14,575000.0,4,1230
723069089,2014-07-15,575000.0,4,56628
4321200580,2015-01-25,575000.0,3,2320
1492800296,2014-07-03,575000.0,3,6743
3052700695,2014-05-07,575000.0,4,5000
686450330,2014-09-15,575000.0,4,12155
7626200305,2014-10-22,575000.0,3,5000
1954430390,2014-07-07,575000.0,4,6137
6751300385,2015-04-24,575000.0,3,9030
1158700100,2014-08-11,575000.0,2,19700
2767602720,2015-02-23,575000.0,3,5000
226059161,2014-12-31,575000.0,4,27441
9839300125,2015-01-07,575000.0,4,4400
4206901155,2014-09-24,575000.0,3,4000
3204300705,2014-05-15,575000.0,2,6000
3740000010,2014-10-09,575000.0,3,5956
7214720510,2014-08-06,575000.0,4,47044
7010700860,2014-12-26,575000.0,4,4163
3876301140,2014-11-05,575000.0,5,7992
1321700030,2014-06-24,575000.0,4,20793
1088800060,2014-11-05,575000.0,3,9600
6189200050,2015-02-03,575000.0,3,10349
9141100070,2015-01-26,575000.0,5,12375
1930301220,2015-04-17,575000.0,3,2400
8564700240,2014-10-17,575000.0,3,7301
2287600040,2014-07-11,575000.0,4,8100
259800610,2015-02-20,575000.0,4,9491
9238480120,2015-04-21,575000.0,4,35075
9283800050,2014-08-19,575000.0,2,19709
6633900050,2014-08-26,575000.0,3,4797
1823069287,2014-07-29,575000.0,3,33661
1672000170,2014-09-08,575000.0,3,11141
7853220740,2015-04-07,575000.0,4,9775
7202350480,2014-09-30,575000.0,3,4780
9545200180,2014-11-26,575000.0,3,10136
2624049165,2014-05-13,575000.0,3,11750
3026059363,2014-10-31,575000.0,3,1559
6788200605,2014-12-23,575000.0,3,3800
2771600350,2014-05-06,575000.0,3,6500
2484200171,2014-07-14,575000.0,4,7140
2997800090,2015-04-06,575000.0,3,5652
2926049086,2014-10-28,575000.0,7,11250
2464400285,2014-12-29,575000.0,3,2910
3629870020,2014-11-14,575000.0,3,3485
1211000070,2014-09-21,575000.0,5,4000
8121100325,2015-04-19,575000.0,4,4635
952001710,2015-03-03,575000.0,4,5750
1523069072,2014-07-23,575000.0,3,100188
3039000050,2014-12-01,575000.0,4,11201
9414610020,2014-06-18,574950.0,5,10000
2887703186,2014-10-23,574800.0,3,2946
5101406384,2014-10-20,574500.0,4,6380
8079100370,2014-11-07,574000.0,3,7000
955000453,2015-04-13,574000.0,2,1114
6979900370,2014-11-14,574000.0,4,22795
8857640210,2015-04-20,574000.0,4,10179
7852110050,2014-06-25,574000.0,3,6832
2927600435,2015-04-02,573500.0,3,21450
34001540,2015-04-23,573300.0,2,6600
7558750190,2014-07-24,573000.0,4,9520
7853430690,2015-01-27,572800.0,3,4682
2541100050,2014-07-31,572650.0,4,11349
8081900195,2014-12-10,572500.0,3,4600
7135500120,2014-05-19,572500.0,3,9791
9238900085,2014-10-29,572500.0,5,4947
3066200460,2014-12-18,572500.0,3,11200
4113800500,2015-02-12,572500.0,3,7589
3744000100,2014-11-11,572115.0,4,4838
4140940150,2014-10-02,572000.0,4,3852
9545220100,2014-07-28,572000.0,3,9938
3304300210,2015-03-27,572000.0,4,7992
1231001130,2014-11-13,572000.0,3,4000
2193340120,2014-06-04,572000.0,3,7897
9416400020,2014-08-27,572000.0,3,3885
8653600050,2015-02-25,572000.0,3,22767
8682260610,2015-04-30,572000.0,2,5143
5450300010,2014-09-02,572000.0,3,13751
4376700430,2014-07-16,572000.0,5,9225
7923300115,2014-12-01,571900.0,4,8947
3905081530,2014-10-07,571500.0,4,5799
4077800474,2014-11-24,571500.0,4,7455
5315100667,2014-06-03,571500.0,3,6710
4420600015,2014-10-06,571500.0,4,25990
5072400100,2015-04-13,571000.0,4,9900
6021501420,2014-08-25,571000.0,4,4000
8820901275,2014-06-10,571000.0,4,7807
8562770490,2015-03-30,571000.0,3,2867
3630110510,2014-08-04,571000.0,3,3867
7202261260,2014-11-17,571000.0,3,5186
7680400050,2014-10-22,571000.0,5,43560
200500610,2014-06-11,571000.0,3,7465
2652500126,2015-02-17,570500.0,2,1800
9828701871,2015-02-12,570000.0,3,1657
6141100320,2015-02-13,570000.0,2,6685
3362400511,2015-03-04,570000.0,3,3328
8635750980,2014-07-14,570000.0,4,4200
622049106,2014-12-02,570000.0,6,15625
7200001259,2015-05-01,570000.0,3,9000
3426059070,2014-09-09,570000.0,3,37461
9221400335,2014-10-01,570000.0,4,5080
4229400015,2015-05-07,570000.0,3,4089
7215721570,2015-05-05,570000.0,3,4941
9274203390,2014-05-20,570000.0,2,4025
6151800080,2014-09-02,570000.0,3,10203
809003160,2014-12-18,570000.0,2,4000
7701930050,2014-08-11,570000.0,3,20189
3126049154,2014-09-25,570000.0,3,3192
1797500435,2015-04-20,570000.0,2,4000
4113800330,2014-06-06,570000.0,3,6975
7504001320,2014-11-21,570000.0,3,11953
1236300146,2015-05-04,570000.0,3,7287
686200490,2014-09-26,570000.0,4,7700
1974300060,2014-09-23,570000.0,4,10918
2461900850,2015-01-05,570000.0,4,6000
686530530,2014-08-04,570000.0,5,9750
820079081,2014-09-11,570000.0,4,217800
3244500158,2014-09-08,570000.0,3,40392
5126210360,2014-10-22,570000.0,4,115434
1443550020,2015-05-06,570000.0,4,11816
2826079101,2015-04-15,570000.0,4,44001
1635500250,2014-11-24,570000.0,4,5801
5249801440,2015-04-22,570000.0,3,7650
1592000640,2014-11-19,570000.0,3,9246
23500180,2014-05-05,570000.0,3,6000
2768301525,2014-10-23,570000.0,3,1777
5693500760,2014-07-07,570000.0,3,3330
1624059093,2014-06-30,570000.0,3,29185
8082400011,2015-04-06,570000.0,2,4301
65000400,2014-10-22,570000.0,4,6766
1928300350,2014-12-22,570000.0,3,3300
200520120,2014-07-01,570000.0,4,8483
1377300135,2014-10-17,570000.0,2,6240
9558040820,2014-07-09,570000.0,6,6015
226059103,2014-05-27,570000.0,3,36210
9828702335,2015-02-12,570000.0,2,690
2423020090,2015-04-24,570000.0,3,7350
3760500435,2015-01-14,570000.0,3,11936
2770601912,2015-04-02,570000.0,3,1280
9164100105,2015-03-10,570000.0,3,4750
11200070,2014-07-21,570000.0,3,3296
1646501845,2014-09-13,570000.0,3,3090
1423069077,2014-09-15,570000.0,2,102366
3187600100,2014-05-13,570000.0,3,5401
7214710210,2014-12-17,570000.0,4,36446
7234601162,2014-09-15,570000.0,3,1021
357000025,2014-10-20,570000.0,2,3760
3905120540,2014-06-18,570000.0,4,6738
3222049087,2015-04-22,570000.0,1,7540
3649100676,2015-02-19,570000.0,4,7910
424049039,2014-07-07,570000.0,3,2808
587550010,2015-01-16,570000.0,4,23544
4221250320,2014-10-17,570000.0,4,4534
4305600100,2014-12-22,570000.0,4,5600
4077800455,2015-03-26,570000.0,4,10401
824069156,2015-04-29,570000.0,4,46902
267010020,2014-07-11,570000.0,4,7800
2597000130,2015-04-30,570000.0,3,10929
9211000170,2014-10-08,570000.0,4,7187
4017050820,2015-03-20,569999.0,3,13880
1438000010,2014-09-12,569995.0,4,6875
7853361420,2014-08-26,569950.0,4,5899
9289100170,2014-10-31,569950.0,5,28185
9468200100,2014-07-10,569950.0,4,5940
621069057,2015-03-23,569950.0,4,443440
9276200190,2015-04-16,569950.0,5,6250
9325200110,2014-09-09,569950.0,5,7805
721049096,2014-05-27,569950.0,5,40902
6056100102,2014-10-30,569900.0,5,3873
3343901408,2015-01-28,569888.0,4,6474
1837010040,2014-09-05,569500.0,4,8190
3416601021,2014-09-26,569500.0,4,3194
8078440050,2014-07-30,569500.0,4,8248
3959400400,2014-07-09,569000.0,3,8227
6117501250,2014-08-01,569000.0,4,21196
7000100850,2014-09-26,569000.0,4,7890
5017000575,2014-11-24,569000.0,3,3000
3295730050,2014-10-01,569000.0,3,8060
9521100795,2014-06-23,569000.0,4,3884
4021700025,2014-06-10,569000.0,5,10583
2621700010,2014-05-08,569000.0,4,41688
7852140100,2014-10-07,569000.0,4,10954
7199350600,2014-06-02,568500.0,3,7519
8635750950,2014-06-07,568500.0,4,4200
7954300460,2014-09-04,568500.0,4,6181
2722059010,2014-06-18,568450.0,5,58806
5408100035,2015-04-20,568000.0,3,7260
324069058,2014-05-30,568000.0,4,50233
1525069058,2014-06-26,568000.0,4,265716
3723800409,2014-05-07,568000.0,3,5080
5122400025,2014-07-08,568000.0,4,17476
7936000403,2014-06-09,568000.0,3,3520
925069111,2015-05-07,568000.0,3,235224
8644400060,2014-10-29,568000.0,3,57063
8914100080,2015-03-11,568000.0,3,22499
9274200314,2014-08-21,568000.0,3,1279
225069016,2014-07-22,568000.0,3,213008
9274200318,2015-04-10,568000.0,3,1308
871000515,2014-12-05,567500.0,2,4592
8562770430,2014-07-02,567500.0,3,2502
8961990160,2015-04-13,567500.0,3,4556
9274200735,2015-05-07,567500.0,4,5060
7852110070,2014-06-08,567500.0,3,7398
1560930450,2014-10-24,567500.0,3,67082
9547201155,2014-10-16,567500.0,3,3060
9290800050,2015-03-24,567500.0,3,14033
3223039013,2014-07-18,567035.0,3,46173
2464400435,2015-04-20,567000.0,3,4275
3904901190,2014-12-19,567000.0,3,10908
7436500270,2014-07-25,567000.0,5,6936
1508210230,2015-04-28,567000.0,3,6875
8650300190,2014-05-21,567000.0,3,6093
3918400097,2014-11-17,567000.0,4,11213
6382500076,2014-09-10,566950.0,3,1902
7811100100,2014-09-18,566000.0,4,10297
461001435,2014-06-10,566000.0,4,5000
339350070,2015-03-18,566000.0,3,6294
7215722010,2015-02-26,566000.0,3,5259
7205850030,2014-05-09,566000.0,3,10140
8078410210,2014-06-16,566000.0,4,7737
5045700250,2014-11-18,565997.0,5,5820
8608900205,2015-04-03,565500.0,3,5850
2767602094,2014-05-16,565000.0,3,1221
5525400420,2014-05-14,565000.0,4,14667
8648700450,2014-12-16,565000.0,3,9450
635000145,2014-10-07,565000.0,2,4736
9169100185,2015-02-25,565000.0,3,5000
4022900652,2014-11-18,565000.0,5,20790
582000135,2014-06-22,565000.0,2,6000
3856905010,2014-08-05,565000.0,3,3570
255520180,2014-12-18,565000.0,3,8653
3630120050,2014-06-25,565000.0,2,4008
5153200100,2015-02-25,565000.0,3,15939
1972201550,2014-07-16,565000.0,4,2452
7504001340,2014-08-29,565000.0,3,12556
3824100286,2015-03-19,565000.0,3,8378
9297300255,2014-07-16,565000.0,3,4000
9560800310,2014-10-09,565000.0,4,9725
569000050,2014-07-03,565000.0,4,8624
8563030330,2015-03-13,565000.0,4,7350
9285800590,2015-03-09,565000.0,3,4108
325059126,2015-02-09,565000.0,4,12100
3882320010,2014-11-26,565000.0,4,13156
1939110080,2014-09-26,565000.0,4,7936
2595300155,2015-02-24,565000.0,4,8296
6431000270,2014-07-28,565000.0,2,4080
6979900390,2014-05-29,565000.0,4,22594
2078500210,2014-10-31,565000.0,4,10016
6067900060,2014-06-05,565000.0,3,9966
3421069049,2014-10-21,565000.0,2,276170
4038800580,2014-06-04,565000.0,5,11455
2359300030,2015-05-08,565000.0,3,5212
1972202187,2014-10-24,565000.0,3,1058
2768301715,2015-03-11,565000.0,4,4300
8045000340,2014-08-02,565000.0,3,7210
4221250120,2014-08-27,565000.0,4,4602
6868200060,2014-12-11,565000.0,3,8040
1370804461,2015-03-10,565000.0,3,5111
6141600140,2014-09-04,565000.0,5,11675
1923300315,2015-02-17,565000.0,2,3000
5535600150,2015-03-12,565000.0,4,10459
7519000665,2015-04-08,565000.0,5,3430
7524950870,2014-05-19,565000.0,4,10698
9465910320,2014-07-09,565000.0,3,7394
2505500009,2015-04-27,565000.0,4,8281
7658600082,2014-11-14,565000.0,2,2457
1722069052,2014-10-24,565000.0,5,107157
2260000210,2015-02-09,565000.0,3,10450
6430500291,2015-02-12,565000.0,3,4080
6338000592,2014-08-20,565000.0,3,4800
2206500300,2014-08-20,565000.0,5,9720
7745000090,2014-05-09,565000.0,4,7447
7504100360,2015-01-12,565000.0,4,12090
6154900095,2014-07-11,565000.0,4,7102
7663700968,2014-05-28,565000.0,7,9066
7852190580,2015-02-10,565000.0,3,6037
3362400092,2015-03-12,565000.0,3,1005
1822360080,2014-12-11,565000.0,4,6856
7010700245,2014-12-31,565000.0,5,4360
4083306620,2014-07-28,565000.0,3,2218
1236300307,2014-09-05,565000.0,3,8800
259600620,2015-02-06,565000.0,4,9940
1556200145,2014-10-07,565000.0,4,3875
4477000270,2014-08-22,565000.0,3,15677
1422029138,2014-09-02,565000.0,3,217805
3584900160,2014-09-22,565000.0,3,12368
8118600080,2015-02-20,565000.0,4,7980
7399800110,2014-12-09,565000.0,4,48787
4022905473,2014-12-05,565000.0,5,12480
7624700050,2014-12-23,565000.0,1,6250
3222059130,2014-06-16,565000.0,4,139392
9475960050,2014-06-20,565000.0,4,4900
3574770030,2014-08-28,564950.0,4,4521
3905030330,2014-10-08,564800.0,3,8501
439000090,2015-03-23,564500.0,4,6000
2787250240,2015-04-21,564500.0,4,14568
3449820380,2015-04-02,564450.0,3,6174
5652601155,2015-04-15,564000.0,4,6138
7852190290,2015-03-03,564000.0,4,6658
5101404444,2015-04-14,564000.0,5,8700
9547202950,2014-10-30,564000.0,4,4590
8682261140,2014-06-18,564000.0,2,4500
7625700305,2014-06-05,564000.0,3,6250
5045700470,2015-03-19,563950.0,4,4750
6446200190,2015-04-20,563750.0,4,25000
1972200428,2014-06-25,563500.0,3,1312
7852020620,2015-03-03,563500.0,4,4944
7853220210,2014-09-22,563500.0,4,7838
824079032,2014-06-26,563500.0,4,174240
8567450060,2014-06-09,563500.0,4,12831
1186000150,2015-01-23,563250.0,3,2800
5015000700,2015-01-23,563225.0,3,4000
809000945,2015-01-06,563000.0,6,2760
124000160,2014-07-01,563000.0,4,3376
5631500866,2014-05-06,563000.0,4,15480
4146800050,2014-11-26,563000.0,3,5289
4077800412,2015-03-16,563000.0,3,9509
461004720,2015-04-22,563000.0,3,5000
6790900110,2014-06-10,563000.0,3,16500
1954420230,2015-03-10,562500.0,3,7549
3574900170,2014-10-03,562500.0,4,8721
2902200241,2014-06-23,562500.0,3,907
7708200880,2014-09-23,562500.0,5,6327
1931300010,2015-05-01,562500.0,2,2800
4113800550,2014-07-21,562500.0,4,7322
6132600380,2015-03-20,562200.0,3,5250
2561360210,2014-06-03,562100.0,3,12112
2768000270,2014-06-25,562100.0,2,3700
3396820150,2014-05-06,562000.0,5,8111
3856904560,2014-11-25,562000.0,4,4080
4036800910,2014-05-14,562000.0,3,8000
1226059161,2014-12-29,562000.0,4,83200
8887001140,2014-07-23,562000.0,3,80471
2787250090,2014-06-18,562000.0,5,15101
7954000125,2015-05-01,562000.0,3,5978
1024069162,2015-04-16,562000.0,3,50529
7436500060,2014-10-20,562000.0,4,7007
1772600665,2015-02-25,562000.0,3,5200
6744700181,2015-02-17,562000.0,3,10530
1972200326,2015-04-22,562000.0,2,1314
1626069220,2014-09-05,562000.0,3,97138
7922800320,2014-10-16,561750.0,5,8996
6646200280,2014-07-15,561600.0,4,6624
5101404563,2014-06-27,561500.0,3,6380
7922750150,2014-09-17,561500.0,4,9800
3630030500,2014-06-12,561000.0,3,4140
3904990030,2014-07-09,561000.0,4,5250
7852090680,2015-03-05,561000.0,4,5395
7625702155,2014-10-14,561000.0,3,5000
7625704005,2014-05-06,561000.0,3,7000
7202340860,2015-03-18,561000.0,3,5277
4305200070,2014-09-22,561000.0,3,7200
7708210040,2014-09-12,561000.0,5,10315
4221270100,2014-06-11,560200.0,3,3984
6072650290,2015-04-06,560000.0,3,12443
4226900211,2014-10-23,560000.0,4,5814
7625703800,2015-04-24,560000.0,3,6000
2770604575,2015-05-06,560000.0,3,6000
3959400335,2015-04-23,560000.0,3,7333
8078430030,2014-07-16,560000.0,3,9686
2487200279,2014-11-24,560000.0,3,5128
3459800020,2015-04-06,560000.0,4,6838
8731990090,2014-08-20,560000.0,4,22000
1562200380,2014-09-16,560000.0,4,8800
1370804480,2014-09-29,560000.0,2,4233
2464400500,2014-07-14,560000.0,4,2700
3905081350,2015-01-09,560000.0,4,6192
1825049013,2015-02-13,560000.0,4,4048
6383000825,2015-03-25,560000.0,2,15783
6204420290,2014-12-03,560000.0,5,8960
9324800450,2014-10-09,560000.0,3,6900
3905040590,2015-04-21,560000.0,3,7169
3905081800,2014-07-25,560000.0,4,5764
7312200040,2014-12-16,560000.0,4,9787
2726079098,2014-09-18,560000.0,3,216493
7852090570,2015-03-17,560000.0,4,5710
1982200430,2014-06-12,560000.0,4,3880
4083306720,2014-09-15,560000.0,4,3420
6388910160,2014-06-23,560000.0,3,12476
8159600360,2014-06-05,560000.0,4,3713
5126210280,2014-09-26,560000.0,3,103672
6134500070,2014-07-09,560000.0,3,6058
4319200505,2014-06-17,560000.0,5,9100
1245001751,2014-07-09,560000.0,2,9219
8682310430,2014-09-14,560000.0,2,4647
9545230280,2014-05-07,560000.0,3,13374
1921069082,2014-05-12,560000.0,3,216777
1338801060,2014-12-04,560000.0,4,3400
2028700570,2014-11-25,560000.0,3,1786
2483700095,2014-11-06,560000.0,4,6000
7017200055,2015-01-13,560000.0,4,7570
4359700080,2014-07-21,560000.0,3,14985
1087900050,2014-06-03,560000.0,3,10182
2026079016,2014-09-04,560000.0,3,383328
425079099,2014-05-07,560000.0,3,60392
6072500050,2014-07-29,560000.0,5,9000
3345100286,2015-02-19,560000.0,4,24750
9523102660,2014-05-13,560000.0,3,5000
2490200055,2014-08-01,560000.0,3,4088
3298720030,2015-04-17,560000.0,4,8555
